! Vector Network Analyzer VNA R2
! Tucson Amateur Packet Radio
! Thursday, April 26, 2012   12:24:44 PM
50+j0,"=COMPLEX(50,0)",,Unity,"=COMPLEX(1,0)"
,
Frequency (Hz.),S11,S21,S12,S22,,Zin,Zout
001995000,"=COMPLEX(-4.50141E-003,-1.04058E-001)","=COMPLEX(-1.60134E-010,1.09198E-010)","=COMPLEX(-1.60134E-010,1.09198E-010)","=COMPLEX(-4.50141E-003,-1.04058E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B33),IMSUB($E$4,$B33))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E33),IMSUB($E$4,$E33))))",
001995000,"=COMPLEX(-4.83652E-003,-1.03684E-001)","=COMPLEX(-5.95165E-010,3.66709E-010)","=COMPLEX(-5.95165E-010,3.66709E-010)","=COMPLEX(-4.83652E-003,-1.03684E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B34),IMSUB($E$4,$B34))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E34),IMSUB($E$4,$E34))))",
001995000,"=COMPLEX(-2.69866E-003,-1.01892E-001)","=COMPLEX(-5.18912E-011,3.54050E-011)","=COMPLEX(-5.18912E-011,3.54050E-011)","=COMPLEX(-2.69866E-003,-1.01892E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B35),IMSUB($E$4,$B35))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E35),IMSUB($E$4,$E35))))",
001995000,"=COMPLEX(-5.15810E-003,-1.03509E-001)","=COMPLEX(-1.84361E-009,1.23974E-009)","=COMPLEX(-1.84361E-009,1.23974E-009)","=COMPLEX(-5.15810E-003,-1.03509E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B36),IMSUB($E$4,$B36))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E36),IMSUB($E$4,$E36))))",
001995000,"=COMPLEX(-5.09426E-003,-1.03304E-001)","=COMPLEX(-2.93462E-010,1.48769E-010)","=COMPLEX(-2.93462E-010,1.48769E-010)","=COMPLEX(-5.09426E-003,-1.03304E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B37),IMSUB($E$4,$B37))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E37),IMSUB($E$4,$E37))))",
001995000,"=COMPLEX(-5.31534E-003,-1.03122E-001)","=COMPLEX(-4.67720E-010,2.82879E-010)","=COMPLEX(-4.67720E-010,2.82879E-010)","=COMPLEX(-5.31534E-003,-1.03122E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B38),IMSUB($E$4,$B38))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E38),IMSUB($E$4,$E38))))",
001995000,"=COMPLEX(-5.06562E-003,-1.03903E-001)","=COMPLEX(-1.18907E-010,8.73182E-011)","=COMPLEX(-1.18907E-010,8.73182E-011)","=COMPLEX(-5.06562E-003,-1.03903E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B39),IMSUB($E$4,$B39))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E39),IMSUB($E$4,$E39))))",
001995000,"=COMPLEX(-5.77907E-003,-1.03157E-001)","=COMPLEX(-5.92304E-011,2.09278E-011)","=COMPLEX(-5.92304E-011,2.09278E-011)","=COMPLEX(-5.77907E-003,-1.03157E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B40),IMSUB($E$4,$B40))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E40),IMSUB($E$4,$E40))))",
001995000,"=COMPLEX(-3.40160E-003,-1.02757E-001)","=COMPLEX(-7.68419E-012,5.79534E-012)","=COMPLEX(-7.68419E-012,5.79534E-012)","=COMPLEX(-3.40160E-003,-1.02757E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B41),IMSUB($E$4,$B41))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E41),IMSUB($E$4,$E41))))",
001995000,"=COMPLEX(-5.15323E-003,-1.03309E-001)","=COMPLEX(-5.83265E-011,2.33288E-011)","=COMPLEX(-5.83265E-011,2.33288E-011)","=COMPLEX(-5.15323E-003,-1.03309E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B42),IMSUB($E$4,$B42))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E42),IMSUB($E$4,$E42))))",
